feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,label
0.0,0.0,0.0,-0.23170802,-0.18084891,-0.035758283,-0.36803833,-0.4475188,-0.045103632,-0.39580336,-0.7133548,-0.06579064,-0.45958865,-0.88483506,-0.07645312,-0.24319099,-0.6785899,0.022569932,-0.24324873,-0.92051214,-0.089119,-0.23972857,-0.72566026,-0.15789841,-0.24421318,-0.5432978,-0.18419172,-0.09446421,-0.6682233,6.0125727e-05,-0.095675685,-0.93346035,-0.13265951,-0.119856946,-0.66760665,-0.18301672,-0.13418835,-0.46469492,-0.18522736,0.037592363,-0.62762886,-0.038613163,0.033089522,-0.873369,-0.17390671,-0.016184038,-0.5987706,-0.16791834,-0.044956602,-0.40113187,-0.12493546,0.17137097,-0.5558179,-0.07957424,0.14774148,-0.73221815,-0.174732,0.09659599,-0.55069613,-0.16594605,0.06471284,-0.4021894,-0.13259672,A
0.0,0.0,0.0,-0.22976923,-0.1840882,-0.03725843,-0.36130214,-0.4468296,-0.047980916,-0.3922182,-0.7087475,-0.07074515,-0.45801187,-0.8850002,-0.08366426,-0.23914155,-0.6804527,0.031175202,-0.24503836,-0.9171121,-0.08535795,-0.2482752,-0.72957796,-0.16084139,-0.25887656,-0.55231106,-0.19169465,-0.096513934,-0.668169,0.0075739315,-0.10527295,-0.92678636,-0.13199249,-0.12994425,-0.6611561,-0.19029516,-0.14335036,-0.46218508,-0.19652328,0.032687172,-0.6282023,-0.03324532,0.022194225,-0.8699577,-0.1760538,-0.02620419,-0.5950484,-0.17577082,-0.05299305,-0.39998806,-0.13407047,0.16597065,-0.55969125,-0.07638166,0.13956542,-0.73365664,-0.17679274,0.08767531,-0.55190676,-0.17159282,0.055866048,-0.40506792,-0.13927725,A
0.0,0.0,0.0,-0.2288498,-0.17607561,-0.036524456,-0.3655415,-0.4472122,-0.046295047,-0.39351282,-0.7142127,-0.06673031,-0.4543281,-0.88746554,-0.07740091,-0.2379186,-0.6841232,0.009750631,-0.24073164,-0.93406975,-0.104293495,-0.24233226,-0.74000317,-0.17246372,-0.24993184,-0.55597997,-0.19858426,-0.08891725,-0.6708322,-0.013346229,-0.09462414,-0.9383962,-0.15125741,-0.121507086,-0.6652345,-0.20179151,-0.13651839,-0.4596887,-0.20382759,0.043836486,-0.62907344,-0.05178792,0.036490686,-0.8770643,-0.18983077,-0.016062312,-0.5994542,-0.18317325,-0.046379242,-0.40120977,-0.1397985,0.17953317,-0.55864704,-0.092456825,0.15570249,-0.7373391,-0.18937565,0.100453116,-0.5551934,-0.18126546,0.06576592,-0.4081447,-0.14870113,A
0.0,0.0,0.0,-0.22257352,-0.19789408,-0.026311027,-0.33684224,-0.46927178,-0.034976367,-0.37027317,-0.7367561,-0.057859555,-0.4522338,-0.8890687,-0.071001895,-0.22141986,-0.66708803,0.03446472,-0.20563565,-0.9070577,-0.0700759,-0.21386091,-0.7217373,-0.13786605,-0.22529821,-0.55805075,-0.16691102,-0.07842124,-0.64307916,0.007757655,-0.06812534,-0.9128989,-0.11615069,-0.11005692,-0.66456425,-0.16739608,-0.12756856,-0.48193994,-0.17497127,0.046992727,-0.5903185,-0.033902016,0.05737257,-0.84281456,-0.16102774,-0.0057707746,-0.583194,-0.15600659,-0.03379428,-0.4021923,-0.11733394,0.17129368,-0.5133429,-0.07750077,0.15960628,-0.6969783,-0.16345568,0.095664196,-0.5347117,-0.15457337,0.061445247,-0.40025905,-0.1249863,A
0.0,0.0,0.0,-0.23171426,-0.17576344,-0.03747507,-0.36528185,-0.4406122,-0.048531953,-0.39432487,-0.7051643,-0.07143305,-0.4551383,-0.88632345,-0.08532218,-0.24462983,-0.68248653,0.023945278,-0.25003198,-0.9200908,-0.091491595,-0.2521898,-0.7312285,-0.16698286,-0.26022792,-0.5510331,-0.1986477,-0.099344954,-0.6684043,-1.9431998e-05,-0.10641656,-0.9263889,-0.13832885,-0.13187703,-0.66296554,-0.19651677,-0.1449692,-0.46039417,-0.20408152,0.032161843,-0.62508637,-0.040596005,0.023004001,-0.862209,-0.18069606,-0.027855685,-0.5910593,-0.18208258,-0.055591792,-0.3953258,-0.14345327,0.16528034,-0.5535868,-0.08360657,0.14059655,-0.72344816,-0.1820559,0.08742137,-0.5458507,-0.17846161,0.0546177,-0.4005654,-0.1489419,A
0.0,0.0,0.0,-0.23021324,-0.17070651,-0.039610732,-0.3661058,-0.44078466,-0.049234014,-0.3944122,-0.71017444,-0.068622366,-0.45550436,-0.8868221,-0.0778614,-0.23639789,-0.67569745,0.01754749,-0.24315454,-0.91635734,-0.09187423,-0.2464261,-0.7270602,-0.15677722,-0.25123313,-0.54846436,-0.18113382,-0.09316941,-0.66302466,-0.003926285,-0.100407355,-0.9294028,-0.13769846,-0.12915833,-0.6649556,-0.18802239,-0.14122987,-0.46435815,-0.18991841,0.036140177,-0.62160516,-0.041560616,0.025945153,-0.8626096,-0.17906056,-0.02815357,-0.588549,-0.17487049,-0.054941498,-0.39590707,-0.1326141,0.16962051,-0.5510543,-0.08159654,0.14131756,-0.72318316,-0.18051821,0.08456639,-0.541981,-0.17525405,0.05265996,-0.39827123,-0.14426817,A
0.0,0.0,0.0,-0.22463393,-0.18912545,-0.033955198,-0.351839,-0.45493478,-0.045428455,-0.3790657,-0.71687734,-0.068727314,-0.43905053,-0.8946538,-0.08263908,-0.22168474,-0.68784374,0.017743966,-0.22453162,-0.9354557,-0.09685764,-0.23232353,-0.7425839,-0.16822785,-0.23860331,-0.5602366,-0.19623879,-0.07846907,-0.67109764,-0.0075149513,-0.08223643,-0.93957216,-0.14409372,-0.11612979,-0.6714113,-0.19733669,-0.12862796,-0.46994227,-0.20154646,0.05064582,-0.62681156,-0.04836131,0.04583768,-0.87623143,-0.18415128,-0.011179271,-0.602879,-0.17858417,-0.038671426,-0.41031593,-0.13615675,0.18337531,-0.5548902,-0.09159989,0.1621184,-0.73741186,-0.18750797,0.09868774,-0.5581833,-0.1799018,0.062216192,-0.41390496,-0.14759734,A
0.0,0.0,0.0,-0.22835411,-0.18086503,-0.03580135,-0.3603337,-0.44773683,-0.04552844,-0.38837472,-0.71091694,-0.06749579,-0.44434166,-0.8922473,-0.0803444,-0.23362176,-0.6863415,0.027308356,-0.24267301,-0.9266556,-0.08995736,-0.24549069,-0.7396756,-0.16719264,-0.25300005,-0.5562175,-0.19903499,-0.09123042,-0.66972107,0.0026470644,-0.0997872,-0.93230474,-0.13733105,-0.12787633,-0.6720236,-0.19659197,-0.14320539,-0.46848583,-0.20412055,0.037736617,-0.6265629,-0.03891277,0.02753563,-0.8695886,-0.18050201,-0.025493916,-0.59869915,-0.18222643,-0.053988818,-0.3994489,-0.14303036,0.16942231,-0.5551741,-0.083005644,0.14374647,-0.72885996,-0.1840617,0.08958841,-0.5479812,-0.18138686,0.05644238,-0.39701182,-0.15162833,A
0.0,0.0,0.0,-0.22615908,-0.1786967,-0.03447622,-0.35865712,-0.45061195,-0.0438697,-0.38922244,-0.7154052,-0.06496092,-0.4497245,-0.8898386,-0.07703944,-0.23582414,-0.68752056,0.028624794,-0.24632975,-0.92385966,-0.08199981,-0.24766651,-0.7319777,-0.15301141,-0.2504771,-0.5473112,-0.18158664,-0.09470685,-0.67213607,0.004372202,-0.10467739,-0.9284781,-0.12771755,-0.12809145,-0.6627369,-0.18217072,-0.13784342,-0.4588002,-0.1874898,0.035242427,-0.62669444,-0.036220588,0.023649102,-0.86922014,-0.17015703,-0.02576059,-0.6009677,-0.16887042,-0.051654745,-0.40613875,-0.1295406,0.16990161,-0.5504586,-0.07912281,0.14626814,-0.7308807,-0.17402352,0.0910063,-0.5539864,-0.16885257,0.05732641,-0.40453827,-0.13855793,A
0.0,0.0,0.0,-0.23209587,-0.17136197,-0.028040545,-0.3646379,-0.44555113,-0.03250719,-0.39431313,-0.7136724,-0.049702335,-0.45598227,-0.8881149,-0.057725124,-0.25303304,-0.6802195,0.041026432,-0.25926247,-0.91290015,-0.06467677,-0.25558054,-0.72596097,-0.13412146,-0.2581008,-0.5458935,-0.16320194,-0.11172384,-0.6668412,0.014988749,-0.11687353,-0.921345,-0.1124037,-0.14019795,-0.665763,-0.168395,-0.15289491,-0.4667359,-0.17692609,0.017724244,-0.6246335,-0.027154515,0.007267111,-0.87372714,-0.15856695,-0.042195242,-0.60637367,-0.16122201,-0.071397744,-0.40999153,-0.12626357,0.15027553,-0.5509481,-0.0711854,0.12950513,-0.7268303,-0.16689874,0.07828571,-0.548696,-0.1669297,0.041970003,-0.39998674,-0.14139594,A
0.0,0.0,0.0,-0.22729127,-0.17908248,-0.029149264,-0.35622346,-0.4543074,-0.03566623,-0.38626507,-0.7174771,-0.05466328,-0.44410583,-0.89366066,-0.06434702,-0.23881942,-0.68805254,0.036563214,-0.24972153,-0.9168948,-0.07368159,-0.24635947,-0.7284134,-0.14624819,-0.24583226,-0.5468737,-0.17603436,-0.09849573,-0.67194295,0.010484522,-0.10634698,-0.92472667,-0.1206314,-0.1310467,-0.66676426,-0.17705192,-0.14390019,-0.46674988,-0.18470097,0.029060718,-0.62718004,-0.031928804,0.018299278,-0.86057633,-0.16569099,-0.034103088,-0.5951452,-0.16827197,-0.06285403,-0.40253335,-0.13226472,0.15870701,-0.5519555,-0.07626782,0.13421445,-0.7208672,-0.17201412,0.08140256,-0.5418528,-0.17056942,0.04720011,-0.39506227,-0.1436083,A
0.0,0.0,0.0,-0.22431736,-0.17678684,-0.031493984,-0.35629445,-0.45234814,-0.038086504,-0.38607684,-0.7181915,-0.05586857,-0.44225168,-0.89459866,-0.06408334,-0.23581232,-0.6865843,0.026468484,-0.24714951,-0.9185657,-0.08094381,-0.24548152,-0.7252247,-0.14814864,-0.24412633,-0.5458802,-0.17464526,-0.09637729,-0.6704428,0.0018499779,-0.104978435,-0.92484033,-0.12606253,-0.12984638,-0.6623047,-0.17719811,-0.14103763,-0.46380636,-0.1819541,0.03109273,-0.6239063,-0.03856126,0.01943591,-0.862699,-0.16859512,-0.03257278,-0.59566754,-0.16712862,-0.06055973,-0.40365437,-0.1296642,0.16160327,-0.54590625,-0.08117353,0.13984445,-0.7213906,-0.17456159,0.0846994,-0.545699,-0.17154709,0.04966497,-0.39950737,-0.14424178,A
0.0,0.0,0.0,-0.22332329,-0.17412704,-0.032142963,-0.35656178,-0.44533777,-0.039531663,-0.3922861,-0.71089005,-0.058481943,-0.45210862,-0.8893883,-0.06772209,-0.24342413,-0.6821056,0.033704158,-0.2541489,-0.9136159,-0.074139886,-0.24658035,-0.72304523,-0.1428257,-0.24159466,-0.542157,-0.16957556,-0.10436118,-0.6681289,0.009736117,-0.110516,-0.92096,-0.11869266,-0.13070145,-0.6629294,-0.17170332,-0.14031973,-0.46461025,-0.17692679,0.022957258,-0.6238295,-0.030645654,0.014472376,-0.8583752,-0.16183966,-0.034444664,-0.59339947,-0.1623746,-0.061532285,-0.40182993,-0.1252049,0.15306354,-0.54846525,-0.07316633,0.13100883,-0.7203206,-0.16655032,0.0804621,-0.542616,-0.16373062,0.04733811,-0.3966019,-0.13596494,A
0.0,0.0,0.0,-0.22288103,-0.16927576,-0.04024358,-0.35692626,-0.43984106,-0.05267823,-0.3918776,-0.7059558,-0.07471475,-0.45319596,-0.8871902,-0.08664284,-0.24448982,-0.6812705,0.022381503,-0.25348443,-0.90840715,-0.08792337,-0.2459515,-0.716178,-0.15765801,-0.242052,-0.53666526,-0.18539982,-0.10264649,-0.66953063,0.0008396767,-0.11010496,-0.92180943,-0.13019794,-0.13134527,-0.66434133,-0.18355069,-0.14194714,-0.465474,-0.18902268,0.025996577,-0.6260852,-0.037437636,0.0155229755,-0.8583016,-0.17191315,-0.034805402,-0.5937791,-0.17227152,-0.06252706,-0.40198386,-0.13480474,0.15600805,-0.5505674,-0.07842805,0.13102634,-0.71470374,-0.17592292,0.0800162,-0.53493065,-0.17390683,0.04728842,-0.3889546,-0.14625247,A
0.0,0.0,0.0,-0.22970557,-0.1943345,-0.025222708,-0.34737185,-0.47157493,-0.031685002,-0.37552372,-0.7417863,-0.051574092,-0.45773908,-0.8869301,-0.06188672,-0.2224046,-0.6680915,0.03162934,-0.20866938,-0.9045731,-0.069869116,-0.21617062,-0.7099088,-0.13442317,-0.22350793,-0.5446559,-0.16198777,-0.07748019,-0.6450509,0.0047045997,-0.0708484,-0.912883,-0.11549871,-0.11140859,-0.6576879,-0.16359156,-0.12569645,-0.4731894,-0.1696142,0.04750434,-0.5905816,-0.036543056,0.054507732,-0.84291697,-0.16101545,-0.005416003,-0.57894105,-0.15456095,-0.030461859,-0.39860827,-0.11608578,0.17171207,-0.5086436,-0.07954899,0.16315354,-0.6831572,-0.16685538,0.09966517,-0.514551,-0.15881495,0.064561196,-0.37939954,-0.13001983,A
0.0,0.0,0.0,-0.22691447,-0.17019878,-0.036228642,-0.36238405,-0.44091025,-0.043422442,-0.39753374,-0.7047802,-0.061551638,-0.45451292,-0.8880199,-0.069560185,-0.24915548,-0.67872256,0.03650087,-0.25817758,-0.9024019,-0.07618598,-0.25141853,-0.713144,-0.15064967,-0.2523784,-0.53356045,-0.1812099,-0.106729396,-0.6665895,0.013925713,-0.1158217,-0.91531557,-0.122706845,-0.13516697,-0.6544914,-0.18217124,-0.14811325,-0.45257664,-0.18970844,0.022179315,-0.6262187,-0.025790615,0.011759732,-0.85465765,-0.16588809,-0.033311747,-0.5832762,-0.16959247,-0.060912848,-0.3868399,-0.13157627,0.15309256,-0.5562156,-0.06785519,0.1301743,-0.7128366,-0.16850738,0.082270294,-0.5299395,-0.16837904,0.047490887,-0.38345763,-0.14034702,A
0.0,0.0,0.0,-0.2239495,-0.16756985,-0.039212625,-0.3572496,-0.43947303,-0.048891827,-0.38914868,-0.7071626,-0.06916683,-0.4496316,-0.8896155,-0.080097854,-0.24228966,-0.6785169,0.028308444,-0.25339863,-0.9092906,-0.08287746,-0.2482843,-0.7238365,-0.15475538,-0.24895728,-0.5423732,-0.18412493,-0.100015804,-0.6657447,0.007007561,-0.10701632,-0.91402256,-0.12636732,-0.12761027,-0.6565144,-0.18206075,-0.14106624,-0.4558239,-0.18853608,0.029297506,-0.62257415,-0.031500805,0.019863032,-0.8508208,-0.16860971,-0.028997991,-0.5847712,-0.17101741,-0.05908585,-0.38936526,-0.13377035,0.16060655,-0.54907084,-0.07266612,0.13854307,-0.7129202,-0.17153002,0.08658701,-0.53507376,-0.17135787,0.050046925,-0.3880618,-0.1444773,A
0.0,0.0,0.0,-0.22387017,-0.17088595,-0.040197246,-0.3594455,-0.44269744,-0.05299945,-0.39081758,-0.7098181,-0.0754166,-0.4480505,-0.88967735,-0.08789181,-0.24280873,-0.6853589,0.01789117,-0.2492254,-0.9185951,-0.09244207,-0.24669516,-0.7201438,-0.1599601,-0.24626647,-0.5357426,-0.18581678,-0.10016491,-0.6709912,-0.00433546,-0.105779655,-0.92445046,-0.13593858,-0.12985888,-0.6576545,-0.18709725,-0.14058432,-0.45414245,-0.19034307,0.03003797,-0.62433887,-0.042938124,0.021396779,-0.8554938,-0.17699164,-0.028443847,-0.5849296,-0.17348723,-0.055035014,-0.39173022,-0.13294418,0.16324453,-0.5456372,-0.0842256,0.143638,-0.7212307,-0.17946519,0.08978284,-0.542632,-0.17345603,0.05585695,-0.3950315,-0.14275292,A
0.0,0.0,0.0,-0.22529574,-0.16826148,-0.038727943,-0.35894153,-0.4423949,-0.04927506,-0.38962576,-0.7092139,-0.06954008,-0.4483003,-0.89021534,-0.08089152,-0.24182427,-0.68008244,0.019021858,-0.25133136,-0.9103435,-0.09076481,-0.24658589,-0.7209864,-0.15994105,-0.24612361,-0.53889143,-0.18778342,-0.10088852,-0.6664051,-0.0032311336,-0.1080514,-0.9180644,-0.13430087,-0.12766722,-0.65918404,-0.18702726,-0.13974278,-0.4561122,-0.19196036,0.027699603,-0.6190523,-0.04186354,0.016856164,-0.8570093,-0.17596644,-0.030332413,-0.59495914,-0.17667077,-0.059143856,-0.40108922,-0.13957514,0.15908788,-0.53854406,-0.08308995,0.13916388,-0.7105521,-0.18069372,0.08798583,-0.534645,-0.17999737,0.051692255,-0.3858695,-0.15349759,A
0.0,0.0,0.0,-0.22748533,-0.15231322,-0.042768795,-0.3655622,-0.430021,-0.052806173,-0.39816836,-0.70171285,-0.07142568,-0.46110263,-0.8837603,-0.07970044,-0.2540809,-0.6719428,0.022380428,-0.26465258,-0.9002384,-0.088367686,-0.25532347,-0.7102254,-0.15679993,-0.2526796,-0.5275221,-0.18372779,-0.111963995,-0.66358644,0.0029400303,-0.116258234,-0.91334784,-0.12901127,-0.13501799,-0.65723085,-0.18170351,-0.14953023,-0.45769686,-0.18642235,0.017941205,-0.6216159,-0.033934165,0.0095305955,-0.8569525,-0.17018954,-0.03684042,-0.59185827,-0.17125493,-0.06945355,-0.39913017,-0.13398556,0.148542,-0.5457676,-0.07367085,0.13174751,-0.7080703,-0.17328188,0.08300394,-0.52930355,-0.17468491,0.044061076,-0.38529244,-0.14942639,A
0.0,0.0,0.0,-0.22347595,-0.15955733,-0.04110674,-0.3608462,-0.43413752,-0.051481318,-0.3954844,-0.7025107,-0.07124028,-0.4575999,-0.88543034,-0.08133533,-0.24733178,-0.67706364,0.02486498,-0.2619267,-0.9038524,-0.08546143,-0.2547306,-0.7125599,-0.15591873,-0.2506072,-0.52871096,-0.18433839,-0.10480388,-0.66914093,0.0045117578,-0.114567764,-0.91400385,-0.12763292,-0.13217331,-0.65261465,-0.18227904,-0.14239043,-0.4499929,-0.18781735,0.025453681,-0.6273183,-0.032846697,0.012663774,-0.8612819,-0.16947255,-0.03139249,-0.5936253,-0.1708506,-0.05849713,-0.3979328,-0.13319847,0.15819287,-0.5517496,-0.07288777,0.13504922,-0.7080824,-0.17369325,0.08609569,-0.5249228,-0.17401679,0.050668698,-0.37705842,-0.14705926,A
